etid,status
320036,0
319666,1
322226,1
320001,1
320631,1
320041,1
327141,0
319736,0
320246,0
320251,0
320336,0
322571,0
320106,1
327851,0
320111,1
319971,0
322586,0
319581,0
322246,1
319801,1
321321,0
320981,0
328001,1
320116,0
321016,0
320406,0
319726,0
322391,0
325371,1
320616,0
319671,0
320121,0
321306,0
320241,0
320606,0
359911,1
431386,1
321011,0
320131,0
320141,0
325431,1
320016,1
322596,0
320226,1
320286,1
322611,0
320276,0
319946,1
322271,0
322191,1
320146,1
320976,0
320096,1
323511,0
322981,0
321041,1
321021,1
320966,0
320471,1
320586,1
329416,1
320296,0
322521,1
443587,1
320826,0
320211,1
320161,1
360501,1
371321,1
394456,1
394461,1
441361,1
394466,2
320181,0
369391,1
320166,2
341081,2
321056,1
320191,1
320186,0
320281,0
322086,1
320086,0
320831,0
325461,2
320321,1
320971,1
320221,1
322541,0
320836,0
322236,1
320201,2
326271,1
320416,2
320526,1
321861,0
320331,1
322176,1
321066,1
322626,1
333896,1
326841,1
335961,0
320521,0
320681,0
320946,1
324941,1
320456,1
320506,0
320846,1
321346,1
320421,2
321061,0
320561,0
321026,1
321876,0
320571,0
320756,1
320596,1
321166,0
320356,1
323461,1
321671,0
322316,0
322631,1
358991,1
320816,1
320676,0
320851,0
321901,0
320566,0
320856,0
320371,0
320686,1
320531,1
328041,1
321131,1
321331,0
321226,1
324286,0
321336,1
329611,1
321836,0
323516,0
321106,0
321221,0
320386,2
320776,0
322896,0
322901,0
320871,0
322446,1
324446,0
321161,0
321171,0
321341,0
466521,0
485187,8
320636,1
323836,1
323601,1
320361,1
322356,0
325256,1
321111,1
322646,1
332136,1
320786,0
321231,0
352086,1
320791,0
321401,1
321126,1
320591,1
320541,0
321851,0
321931,1
320601,0
320701,0
322746,1
428156,1
472886,6
471096,8
475391,8
320661,1
321121,0
321241,1
322606,0
320621,4
327296,0
329431,1
321141,0
363766,0
320891,1
393046,1
425421,1
322731,0
320736,0
321726,0
320646,0
321251,0
321081,0
321566,0
320721,1
320656,0
321581,0
321421,1
321261,1
321431,1
322471,1
320576,0
320581,1
320381,1
320516,1
413971,0
321461,1
321591,1
324736,1
322436,1
320741,0
320746,0
320911,0
347421,1
382326,1
321116,2
338921,2
378601,2
321846,1
320711,1
320491,1
322656,0
321146,1
321246,1
482086,1
321176,0
321826,1
320396,1
321301,0
321191,0
320546,1
321601,0
321481,0
325276,0
321471,0
335416,0
321186,1
323031,1
335976,0
322531,1
320771,0
321611,0
321406,1
321276,0
320766,0
320751,0
321776,0
321636,1
321491,1
321496,1
320691,1
324416,1
321206,1
321906,0
326446,1
321926,0
322666,2
338061,1
321501,2
321291,1
322686,1
322311,1
321071,1
321506,1
320796,0
321521,1
321156,1
321696,1
321311,1
322706,0
321541,1
321371,1
321196,1
322716,1
321626,0
320951,0
334591,0
322676,1
321531,0
322726,0
321536,0
320986,1
321681,0
323436,0
321076,1
325836,0
379536,3
321641,1
330146,2
336556,2
321546,0
321881,0
358441,0
360816,1
320956,4
325926,0
321891,0
321981,0
321316,0
321646,0
321551,2
321896,0
323021,0
321091,0
321741,0
321911,0
321651,0
326276,1
328531,1
320991,1
324346,0
339416,0
321216,0
323786,2
335376,2
321456,1
321101,0
321616,0
321701,1
321256,0
321046,0
321426,0
321916,1
321446,0
321271,0
322456,1
324826,1
401736,0
400566,2
322016,0
323036,0
321711,4
324701,0
321656,0
323051,0
336581,1
323066,1
337781,1
321281,0
321476,0
321801,0
323056,0
321561,1
321991,1
322021,4
333741,0
321831,0
321571,0
321576,1
321706,0
322121,1
321391,1
321806,4
321586,1
323531,0
323071,0
321486,0
321736,0
324841,1
321596,0
322431,1
330251,0
321386,0
321791,0
321721,0
321661,1
321796,0
325066,1
321731,0
325601,0
321921,0
325206,1
322046,0
324801,1
321376,0
322186,1
322251,1
323256,1
321666,1
321381,1
322061,1
323086,0
322051,0
323331,1
321756,1
321751,0
322266,0
322261,0
399851,1
321716,1
321771,1
323796,0
321866,0
322011,1
321631,0
322741,1
334666,0
323191,1
322201,1
323966,1
322276,1
323771,0
330076,0
322281,0
323826,0
321621,1
326186,1
322406,0
323076,0
322396,0
322036,0
322401,1
322286,1
322561,0
322256,1
321816,0
321821,0
444842,1
325026,1
322221,0
336476,1
321886,0
322296,1
322291,1
324351,0
322701,0
366776,0
322336,2
346111,2
346126,2
321946,1
323741,0
322381,1
325111,1
322321,2
403551,1
325546,0
358096,3
323431,1
322916,1
323871,1
444927,1
463591,1
337761,1
322331,0
469551,0
483061,8
322536,1
322306,1
323456,1
322751,0
322326,0
327381,0
323876,1
322761,1
322066,1
337616,0
321951,0
322546,1
323631,0
323551,1
335481,1
321966,0
322711,1
322931,1
321961,4
322076,0
322766,1
324121,1
324116,1
323096,1
322421,0
322081,0
322371,1
323726,0
322721,0
324221,1
321971,0
323806,0
323776,1
322776,1
322341,0
339796,0
322791,1
331636,1
361956,0
493581,4
322071,0
322736,0
327786,1
323781,0
323856,1
322466,4
322411,0
322811,1
322636,0
322601,1
325321,1
410716,1
322576,0
322426,1
323091,1
322826,0
323381,0
339561,0
475466,8
322796,1
326046,0
322816,1
322641,1
322956,0
323526,1
323176,0
323816,1
324686,0
322831,4
323646,1
326736,0
322836,1
324541,1
324881,0
322926,1
324741,1
323661,1
322911,0
323111,0
322481,0
322496,1
322841,0
328451,0
324711,0
324276,1
322661,1
323766,1
334096,3
323556,0
322881,1
322906,0
323226,1
323206,1
325006,1
323561,1
324331,1
395206,2
395211,2
395216,2
323831,0
322921,1
322891,1
323011,0
324381,0
322951,4
323791,0
323946,0
323241,0
323246,0
323801,0
364801,1
368786,1
322961,1
332361,1
323811,0
367891,1
415656,1
325571,1
328356,1
323116,0
324426,1
394616,1
394621,1
394626,1
323821,0
323351,1
323261,0
418416,1
323266,0
323311,1
323986,1
323536,1
323941,0
327611,1
323366,1
323276,1
325776,1
324056,0
323371,1
323861,1
323846,1
324061,1
324371,0
324946,0
495761,0
486822,8
323146,0
323321,0
323696,1
323936,0
323391,1
323651,1
324341,4
323291,1
322976,0
324261,1
323126,1
323316,0
329236,1
323131,1
323971,0
332921,1
325291,0
323991,0
330401,0
392521,1
323951,0
326261,1
322971,1
324071,1
323396,0
323961,1
324076,1
325076,0
323141,0
323326,0
323851,0
323341,0
323841,0
330416,1
364061,3
324081,1
323671,0
323546,1
323426,0
324486,0
324491,1
323211,4
323891,0
324816,1
324871,1
323701,1
324091,0
323336,0
324086,0
323171,1
323361,1
323446,0
323166,0
324281,1
323441,1
324866,1
323581,0
323976,1
324096,0
322986,0
324766,1
324601,1
323956,1
323181,1
323416,1
323471,1
323216,1
323466,1
324101,0
328276,0
324106,0
323186,0
336056,0
345061,0
365566,0
324321,0
325081,1
324681,0
325051,1
324126,0
324336,0
324806,0
323411,0
326051,1
323916,0
324501,2
324991,2
323901,0
323866,1
379986,1
324356,1
326681,1
323001,0
323486,1
324511,1
323711,1
324141,0
345186,1
324146,0
323476,1
324521,0
324251,0
324216,1
324536,1
324171,0
323996,1
323521,1
339351,1
323386,0
324531,0
324021,1
336016,0
324001,0
324436,1
323491,0
324561,0
334311,0
323296,0
330466,0
323586,0
323881,0
325311,0
324181,0
323736,1
324546,1
323886,0
323481,1
323706,0
324376,0
324186,1
323591,1
328516,1
323896,1
324406,1
324291,1
339961,1
367166,1
367381,1
323716,0
324156,0
324361,0
325841,0
327001,1
431741,1
324196,1
324151,0
324201,0
324556,1
331126,0
323731,0
329531,0
323621,0
324206,1
323606,1
323746,0
325981,1
324661,1
324306,1
324311,0
324211,0
323911,0
324616,1
327221,1
379441,1
327416,0
329876,1
323641,1
326661,1
324041,1
327126,1
323931,1
328161,1
325706,1
324226,1
323616,1
323921,1
324011,1
323761,1
323721,0
324846,1
324231,1
323906,1
324496,1
324301,0
324316,2
324236,1
330436,0
327256,1
325296,1
324026,1
326466,0
324506,2
334481,0
325396,0
324706,1
324066,0
323926,0
336521,1
343566,0
324526,0
324161,1
324016,1
325086,0
324611,0
324566,0
324296,0
324581,1
325606,1
324431,0
324516,1
324031,1
325036,1
391986,1
391996,1
392151,1
325446,0
324166,0
328116,0
324411,1
324051,1
324256,1
324851,1
356181,0
325001,1
325096,0
324241,1
324676,0
324451,0
324461,0
327476,1
329026,1
325216,1
325101,1
324456,0
324596,1
328676,0
324856,1
324626,1
324641,1
324861,1
325106,0
325476,1
324551,0
324901,0
325071,0
486052,8
324656,1
331266,1
324651,1
324666,1
324401,4
325416,1
324111,2
326441,1
324636,1
325226,0
324466,0
324571,0
324441,0
324821,0
352981,0
325221,1
324476,0
324786,1
325141,0
325041,0
324386,0
324621,1
330611,0
324576,1
325031,0
325356,0
325331,1
326666,0
324481,0
324966,1
324726,0
324646,1
325491,0
325361,1
344636,1
324896,1
324911,0
342586,0
324921,1
324721,0
325496,0
326116,1
324876,0
325146,1
325376,1
412341,1
325151,1
327341,0
342161,1
324731,1
325341,1
325121,0
324761,0
325501,0
324886,0
325236,0
324976,0
325126,0
334426,0
325646,0
326831,1
380661,0
407126,0
410131,0
480296,8
324951,0
325506,2
335561,1
325251,1
366561,1
354961,0
324836,1
325161,1
324691,0
325441,1
325411,0
324906,0
325336,0
325516,1
324956,4
324746,1
325196,0
325246,1
325436,1
325016,0
325656,1
392776,1
392781,1
325171,1
325866,1
325781,1
325131,0
325661,1
325821,1
325421,0
325346,0
331926,0
332836,1
325816,0
436666,0
327196,1
325241,0
325451,0
326101,1
324961,2
325181,1
325366,1
336316,0
325271,0
324996,1
326071,1
328561,1
402171,0
326491,1
327846,0
325191,1
325186,0
325046,0
325481,0
409911,1
325136,1
325261,1
325091,0
331416,4
325896,1
325301,1
325381,0
326871,0
325386,0
325671,1
325456,1
325986,1
325286,0
325391,1
325531,0
326781,1
325806,1
476611,6
325306,0
326671,1
325326,1
325426,1
325486,1
358481,1
325316,0
327121,0
326066,1
402066,1
402091,1
325876,1
326656,1
325726,0
325701,1
326281,0
338751,1
329906,1
451257,4
326196,1
325526,1
325591,1
325676,0
330356,0
346341,1
450682,1
327006,1
325681,1
325686,1
327731,0
325651,1
326316,0
326026,0
340891,0
325731,1
330116,1
471186,8
325721,0
326121,0
325691,1
328576,0
330336,1
326461,1
327131,1
325881,0
326151,1
325886,0
326411,0
325696,0
326076,1
325891,1
328201,1
326061,1
326106,1
325751,1
326291,1
325826,1
326476,1
475966,1
486727,8
325746,1
325551,0
326226,1
325556,0
325561,0
326081,0
326171,1
326241,1
325566,0
326381,0
325956,0
326326,1
328711,1
333266,1
327351,0
325621,0
326971,1
457786,1
332126,1
328071,1
345451,1
382686,1
393001,1
393006,1
485862,6
326246,1
325636,0
325616,1
325576,0
325966,1
325786,1
325846,0
326041,0
328681,1
325911,0
327386,1
327076,1
326141,1
326136,1
326191,0
346141,0
335556,0
350921,1
326526,1
325716,1
326211,0
325641,1
327356,1
410351,1
326601,0
326091,1
326056,1
325771,2
328166,1
325831,1
328266,1
325901,0
326221,0
325916,0
326521,0
326251,0
329486,0
325756,1
326506,1
397816,1
421461,1
405306,4
326266,0
326511,0
325581,0
325586,0
326311,1
326126,1
326096,1
325921,0
327481,1
325766,1
326286,0
325611,1
326986,0
326516,1
325906,1
328311,0
325931,0
326156,1
326371,1
326416,0
325936,1
325941,0
326616,1
325961,0
326531,1
402841,1
326111,4
326006,1
325791,0
326546,1
326406,1
331411,4
330176,1
336171,1
326386,0
326391,0
328986,1
326596,1
330261,1
325971,0
326581,0
326846,0
330841,0
326131,0
338426,0
330241,0
327456,0
326896,0
420051,4
326166,0
326206,0
326936,1
326401,0
327146,0
326556,1
326396,1
326361,1
326786,0
326691,1
326296,2
329836,0
326176,0
398166,4
326561,1
326181,1
326216,0
326706,0
326336,0
326486,1
326321,0
326086,0
326231,0
326541,1
328416,0
326571,0
328086,0
326201,0
326686,0
326236,1
332006,1
327156,1
326421,0
326961,1
326586,4
326636,0
326551,1
367446,1
326711,0
326716,0
326701,1
326341,1
328306,1
327361,0
329731,0
326891,1
327771,1
327366,1
326366,1
336711,1
326496,1
328286,1
326721,0
460801,1
480531,6
417456,1
328121,0
326771,1
327081,1
326356,0
330446,1
326606,1
334866,0
326746,1
411426,1
326611,0
328466,0
327396,0
326726,0
326731,1
330021,1
345861,1
326621,0
327166,1
339436,1
328506,0
330681,1
327371,0
327011,0
326761,0
326826,1
326921,0
326751,0
329186,0
326631,0
327176,0
327616,1
326641,0
326646,1
328481,0
326886,1
326756,1
327116,1
326766,2
326566,1
326806,0
327016,1
326881,0
327246,0
327491,1
327431,1
326946,1
326801,0
327641,0
326651,1
327376,0
342426,1
327181,1
326776,1
327496,0
327191,1
327596,1
326811,1
328006,1
328906,1
326861,0
326911,1
327186,1
327276,1
330451,0
327501,1
327576,1
326901,1
326926,1
344081,1
328941,2
327201,0
328351,0
327706,1
329221,1
327391,1
328141,0
328096,0
326866,1
327026,1
327601,1
326931,0
326951,1
326966,1
328696,0
335526,1
327401,0
327606,1
327031,1
327406,1
331506,1
328426,0
332641,1
326906,4
330046,0
326791,1
327236,0
329066,0
354151,0
409811,0
328176,0
347676,0
358036,0
397566,0
397571,0
397576,0
327096,0
327051,0
328571,0
327261,0
327311,1
327046,0
332246,1
331061,0
328471,0
326916,1
330521,0
330556,0
327036,1
328701,1
328456,0
328386,0
327316,0
358291,0
328846,0
327421,0
330301,0
327331,0
327336,0
331771,1
327286,0
328556,0
347341,1
327621,0
327211,1
328706,0
327071,0
329076,1
327066,0
329141,1
327506,1
344261,1
327161,0
330096,0
327626,1
327516,1
351106,1
327171,0
327291,1
328636,0
327636,0
327426,1
327646,1
330256,0
327871,1
327526,0
331781,1
327531,0
327736,1
327746,1
329821,1
327521,1
329796,1
327566,1
330186,1
328231,0
363901,0
332556,0
327086,0
327091,0
327321,0
327251,0
327446,0
327101,2
328861,1
327301,1
327266,0
331241,1
327271,1
327861,1
327306,0
329381,0
350171,1
327106,0
329946,0
327441,0
328181,0
335266,1
327751,0
327571,0
327451,1
330726,1
327876,0
328871,0
327906,1
328156,0
328186,1
330581,0
327281,1
328256,0
330406,0
327581,0
328966,0
327591,1
332986,1
327586,0
327841,1
327466,1
394571,1
394576,1
327471,1
379106,3
327756,0
330141,1
330421,1
328596,0
330266,0
327656,0
328601,0
328536,0
328971,0
327996,0
330061,1
329071,0
334501,1
328051,1
327676,1
327681,0
413771,0
481556,8
327556,0
327946,1
327761,0
328196,0
330201,1
329056,1
327766,1
327961,0
328646,1
327886,0
327776,0
328991,1
328431,0
328436,0
328216,1
328211,1
328061,1
328346,1
327821,2
328716,0
328721,0
328146,0
327691,1
476821,6
332586,1
328916,1
327651,1
328766,0
327921,1
331166,1
327971,1
328621,1
327781,1
327866,0
328076,0
327561,0
327986,1
328936,0
327976,1
327696,1
330586,0
328221,0
328606,1
328771,0
327981,1
328651,1
363581,1
327666,1
327796,1
328111,0
327791,1
328996,1
330211,1
331891,1
329441,0
328241,1
327701,1
380986,1
410741,1
327991,1
330206,1
331206,1
330286,0
328126,1
328626,0
328406,0
330291,1
327891,4
328091,1
328011,0
328016,1
330016,0
332976,1
327806,1
328361,0
328811,1
331146,1
327671,0
329576,1
331176,1
327721,1
329006,1
385806,4
330536,0
330526,0
328391,1
330796,0
328026,1
329231,1
330836,0
331106,1
327896,0
342581,0
328036,0
327811,1
327831,1
327816,0
332026,0
328136,1
327711,1
328341,1
328446,0
328271,0
328291,0
329036,0
328281,1
328046,1
327726,0
327966,0
327951,1
330621,0
328301,1
328296,1
328726,0
327836,0
329196,1
332386,0
336086,1
330106,0
328526,1
329621,1
328641,0
328801,1
328246,0
330546,0
328731,1
337636,3
330481,1
332491,0
331091,2
330996,0
331096,0
329326,1
328251,4
331131,1
330806,0
329566,1
335791,1
414016,1
329021,0
330631,1
328316,4
330641,1
435136,1
328821,0
328326,0
331171,1
328321,0
363761,0
328806,0
328541,1
369821,1
406431,1
328376,1
328411,1
328546,0
328826,1
329296,0
328656,1
328671,1
329091,4
330811,1
329081,1
328486,0
329106,0
332496,0
331966,0
328336,0
330591,1
328381,0
360821,1
328831,0
401136,1
330181,1
328476,1
328366,1
330341,1
331136,1
331696,1
329341,1
328836,0
342816,0
348741,1
328371,1
331016,0
329306,0
328521,1
330646,1
331046,1
331631,1
329571,0
331116,1
330216,0
328841,0
329346,0
328226,1
328751,1
331686,0
328396,1
486837,6
328491,1
329466,1
328421,0
329046,1
329291,0
328761,1
328261,0
329126,0
328666,0
329626,0
433066,4
328946,0
334011,0
329131,1
328881,0
329376,1
328566,1
328746,0
331051,0
328501,1
328511,0
329471,1
337401,1
328951,0
328856,0
328886,1
329136,1
329041,1
329631,0
331976,0
328896,1
328796,0
328866,0
328781,1
371186,4
329031,1
329481,0
329061,4
328901,0
329251,1
402036,0
330346,1
328876,1
329146,0
329391,4
329371,0
329701,1
329001,0
330651,0
329311,0
330831,0
331601,1
328816,1
332426,0
329991,1
328976,0
331831,1
329546,1
329551,0
329556,1
334471,0
328851,0
329316,0
329161,1
331666,0
329421,0
329176,1
328981,0
328956,0
330226,1
329276,1
331066,1
329181,0
329286,0
330661,0
329966,0
329646,1
329651,1
331031,0
329436,1
329261,0
331996,4
360566,1
330231,0
330501,1
443752,1
485442,6
330671,1
329656,0
329051,0
329216,1
329121,0
335761,0
354886,0
329446,0
329116,1
329016,0
337016,1
337241,1
330676,1
329461,0
331776,2
331716,0
330036,1
331901,0
330031,0
329356,0
329351,1
332166,1
330041,1
329191,1
331626,1
329476,0
329256,0
329501,1
329491,0
329581,1
330296,1
329661,0
377831,1
329771,1
329666,0
329361,0
331591,0
329826,0
329506,0
329921,1
329511,1
340701,1
332016,1
329301,1
332301,0
329671,1
330351,1
330221,0
330361,0
329516,0
335296,1
330366,1
331581,1
330236,0
329846,1
330371,0
329386,1
329686,1
329801,1
329401,0
329201,1
329406,0
330691,1
329411,2
329206,1
332041,1
331736,0
329856,0
329426,0
329691,0
330051,1
331811,1
331101,1
330376,0
329866,1
329721,0
329736,0
329726,0
330306,0
329926,1
329806,1
332046,1
329636,1
329986,0
331186,1
358711,1
392981,1
392986,1
424401,1
465506,1
329536,0
329881,1
329741,0
329526,1
329706,1
329456,0
329886,1
329816,0
366051,1
340721,0
329716,1
329891,0
330056,1
330311,1
330246,1
383966,1
329696,1
330066,4
329746,0
332786,0
330071,1
330721,1
329851,1
332646,1
329911,1
330731,0
329756,1
329711,1
330596,0
344876,1
329916,0
329831,1
332216,0
333131,1
329931,0
329776,0
352261,0
329791,1
331351,0
330741,0
329761,1
331481,0
331316,1
331006,0
330101,1
329961,0
329766,0
330381,0
330126,0
330746,1
329951,0
329956,0
337001,1
330751,0
331281,1
330756,0
330191,0
330121,1
330626,1
330426,1
331196,1
456906,1
333551,0
330856,1
330131,1
330891,0
343676,0
371666,1
331606,1
330431,1
330136,0
330616,0
330971,0
335631,1
330006,1
330866,1
330761,1
343756,1
330511,0
330916,1
331321,4
330766,1
332886,1
331056,2
331531,0
345531,1
333556,2
335346,1
331296,1
330771,1
331361,0
330506,1
330331,0
330946,0
330961,1
331211,0
330976,0
331706,0
332751,0
330091,1
330156,0
330151,0
331916,1
331541,0
330981,4
330986,1
332516,1
330281,1
331366,1
330776,0
330886,0
330821,0
330786,0
330781,0
332226,0
331001,1
331796,0
331246,0
330321,1
334271,1
332651,1
331711,1
330791,1
330456,0
330461,0
333661,2
330161,0
330801,0
331326,1
330001,1
466916,1
330171,0
331026,1
330316,0
330896,0
330531,0
330816,0
331376,0
330901,1
352431,1
334886,1
331286,1
358471,1
329976,0
331291,1
330826,1
331896,1
331566,0
331721,0
331036,0
331971,1
332961,0
330906,1
334001,1
331041,1
331806,1
331261,2
331701,1
331226,0
341321,1
330541,1
332076,1
331441,0
330471,0
330551,1
331726,0
331731,1
330926,0
331746,1
336221,0
397241,0
397246,0
397251,0
403426,0
332011,1
331331,4
334991,1
330566,1
330851,0
330561,0
331256,4
334876,0
332241,0
330486,1
331191,1
332081,1
330716,0
331336,1
330881,1
331741,1
330861,0
332541,0
330576,1
332661,0
332656,0
477041,0
333486,0
332031,1
415251,4
332111,0
331356,0
331276,0
331271,0
335806,1
330491,0
338581,0
331546,2
332161,0
331371,0
331446,1
330911,0
330871,0
331076,1
330736,0
330936,1
330876,1
330941,1
332131,1
336761,0
395296,1
336176,0
331466,0
331421,1
331346,1
331436,1
330601,1
332266,0
331121,0
395351,0
395361,0
395356,1
461256,1
331751,1
331621,0
332036,1
333096,1
331556,2
332666,1
332096,4
331911,0
331391,1
331661,1
331801,0
334491,1
335466,1
331081,0
332181,0
331931,0
331386,1
332151,1
331426,0
331141,1
331641,0
332156,1
332086,1
336456,4
333371,0
334121,1
331936,0
332091,0
332176,0
332186,0
331456,0
333831,0
331486,0
331151,1
331956,1
332251,1
393461,1
393466,1
393471,1
331201,0
346781,1
331156,1
332191,0
334626,0
363966,0
331761,0
348811,1
481926,6
331861,0
332261,1
331476,1
331576,0
384736,0
336526,1
357261,1
431576,1
455706,1
475221,6
331961,0
334846,0
332206,0
331396,0
331111,0
331951,0
332431,1
332676,1
332441,1
332221,0
332981,0
346716,1
331756,0
333656,0
331501,1
332966,1
408051,4
331646,1
331826,0
331681,1
332741,0
332451,0
331816,0
331656,1
331401,0
331651,0
332256,1
333496,1
332146,1
335536,0
331596,0
333986,1
331691,0
331301,0
331311,0
334831,0
333191,1
332756,1
335381,0
354011,1
332066,1
335916,1
332201,0
339486,1
397456,1
397461,1
397466,1
335031,0
331406,0
331786,0
331496,0
331451,1
331841,1
332231,0
332281,0
332466,1
332291,1
332071,1
331791,1
332761,1
332296,1
331511,1
331471,0
331766,1
331561,1
332771,0
332106,0
333601,0
332306,0
332141,0
332331,1
481676,6
332456,1
332271,0
333271,1
415641,1
331671,2
332681,1
331981,0
332691,1
331851,1
352596,1
332286,1
331846,1
332686,0
333006,1
332346,0
331986,0
333321,0
332696,1
332401,0
332326,1
331586,0
336481,0
332171,0
332726,0
332001,0
333276,1
332866,2
332341,1
332356,0
334061,0
341031,1
333446,1
333771,0
332311,0
369661,1
334596,1
332196,0
333801,0
333071,0
332391,1
332366,0
333326,0
332351,0
332321,0
332236,1
332211,0
332621,1
380951,1
332411,0
336491,1
335336,0
332821,1
332336,1
333451,0
335286,0
333186,0
331946,0
332056,0
333426,0
447962,1
336651,1
332371,1
332471,1
332546,0
332376,1
332871,1
332381,1
332116,1
332446,1
332396,0
332276,1
332476,1
333091,1
332721,0
337916,0
333881,1
414531,1
332631,0
332481,0
333001,1
332626,0
344196,0
385236,0
336201,0
332021,0
332876,1
332991,1
332716,0
332566,1
334961,1
332776,1
334966,0
332421,1
404921,1
416266,1
429171,1
332881,2
333106,0
332636,1
332851,0
333101,1
332571,1
332436,0
400821,1
332896,1
418576,1
335156,1
335691,0
335341,2
357556,0
332486,0
332731,1
419366,1
496541,1
476296,6
336626,0
333806,1
333791,1
332581,0
332901,0
333566,0
333341,1
332906,1
332796,0
334951,1
397881,1
333756,1
332561,1
332501,0
335411,1
423981,1
333331,2
354461,2
335051,0
332746,1
337051,1
333151,1
335001,0
334066,2
410751,1
332576,1
332926,0
332706,0
332916,1
332826,1
334826,1
334801,1
332831,0
333336,0
332931,1
333481,1
332806,2
333591,0
334486,1
333606,1
333531,0
333471,0
333516,1
332936,1
332841,1
336551,0
334606,0
352306,1
332941,0
333206,1
333466,0
334101,1
333166,1
333011,1
333366,1
335681,0
332856,0
332956,0
347596,0
333021,0
333501,0
333476,0
338141,1
334541,0
332996,0
333161,0
336186,1
335006,0
333136,1
340491,0
333016,0
342591,4
333036,0
333356,1
337756,0
334601,0
333361,0
332951,0
333671,1
333211,1
333221,1
333301,0
334031,1
333676,0
333381,1
335351,0
333031,1
334691,0
332891,0
333536,1
334006,0
372436,1
333646,1
333686,0
335511,0
335911,0
334851,1
342596,0
334551,0
333256,1
487877,6
333291,1
333651,1
356281,1
333821,1
333041,0
333886,0
333681,0
333376,0
333746,0
333146,1
333691,0
332971,1
333751,4
333246,0
333416,0
391716,0
335371,0
333541,0
333116,0
333121,1
334086,1
335391,1
333306,0
333046,1
333816,0
333876,0
335361,0
333921,0
333836,1
333696,0
333051,0
333856,0
333386,0
333231,1
333916,1
333056,0
335326,1
333861,2
374886,0
336546,0
335356,2
333066,1
395291,1
334511,1
336216,0
336331,1
334761,0
333171,0
333176,1
335851,0
340251,0
333526,1
334696,1
333226,1
333571,0
333961,0
333396,1
334051,0
334046,0
333236,0
336241,0
333401,0
334706,0
345836,0
333241,0
334661,0
335011,1
333406,1
333436,1
338946,1
333421,1
334071,1
333511,0
336506,1
335276,0
333846,1
335301,0
333521,0
333431,1
333561,1
334711,0
335506,0
333796,1
333971,1
333871,1
333586,1
334056,1
334616,1
333726,0
372456,1
333441,0
333596,1
365986,1
334221,1
335441,1
334586,0
334611,1
333926,1
333901,1
334721,1
333841,1
458211,4
333621,0
333761,1
334386,0
333776,0
333981,0
333976,1
333716,1
336256,1
333936,0
333781,0
333906,1
333851,0
333766,1
337911,1
364086,1
335531,0
334316,0
337176,0
336116,0
333786,1
336091,1
333811,0
333826,0
430376,0
334076,1
334401,0
457571,0
335471,1
334881,1
336426,1
334131,1
334326,1
333941,0
334126,0
333991,1
334136,0
334201,0
333996,1
335551,1
334141,0
334621,1
335686,0
334026,1
334566,0
334976,0
334516,0
334726,0
336346,1
335036,0
336771,0
379046,0
348316,0
334631,1
334036,1
336371,1
336266,0
335041,1
334161,0
334436,0
336621,0
334526,1
335571,0
334081,1
488002,6
334561,1
335046,1
336286,0
334206,0
336191,1
334646,0
335061,1
334041,1
334156,1
334361,0
334476,0
336736,1
336001,0
335696,0
334211,0
335056,1
335316,1
484687,6
341421,0
334496,0
334236,0
334231,1
335596,0
334466,1
334251,0
336166,0
334676,1
339786,0
334296,0
334266,0
334291,1
334226,0
336646,1
338201,0
336931,1
336536,1
334146,2
334811,1
461156,1
484952,6
334636,0
335066,0
335706,1
335366,0
337276,1
334241,0
335071,0
336146,0
334171,0
366031,0
366056,0
381286,0
334641,0
336406,1
334366,1
470406,1
334286,0
334346,0
334261,1
338926,3
335081,1
334351,0
336291,0
336296,0
334651,0
334371,0
334896,1
399026,1
336196,1
337681,0
334716,1
335206,1
334281,0
334186,0
334936,0
334816,1
334276,0
335396,0
334301,0
394536,0
336151,0
353306,1
336471,1
384121,1
334336,0
334751,0
336311,1
334306,0
335091,0
334321,0
334191,1
334331,0
335101,1
334906,1
334341,1
343811,1
335446,0
335846,1
334396,1
334356,0
337596,0
334391,0
335021,1
335106,1
334981,0
334736,0
334406,0
334411,0
335116,1
341576,1
470666,1
476686,6
334746,1
334376,1
334681,1
334421,0
335716,0
334756,0
334656,0
370066,0
334766,0
337221,1
336726,1
335166,0
335136,0
335141,1
349231,1
335181,1
335171,0
336141,0
334441,0
337356,0
336181,1
334456,1
335841,0
334451,0
336686,1
427296,1
334956,0
334796,1
336136,0
334971,1
334856,0
334871,0
334576,1
335476,1
334806,0
336356,0
334791,4
335176,0
337031,0
334556,0
335636,0
334781,1
338286,1
334731,1
335186,0
334786,1
334941,0
334771,1
336206,0
334841,1
334996,0
335226,0
335541,0
335901,1
342331,1
367356,1
336341,0
336461,1
335486,0
334986,0
335926,0
337371,0
335251,1
361976,1
335721,1
334891,0
338301,1
336436,1
335236,0
336026,1
335246,0
335016,1
336561,4
335256,0
335261,1
335726,1
335271,1
335406,0
338351,0
335306,0
336776,0
339126,0
336701,1
337691,1
335521,1
335321,0
334821,0
336061,0
335281,0
336851,1
335591,2
343796,1
335401,0
335386,1
336351,0
336366,1
336431,0
337411,0
336421,1
416651,1
337601,1
337466,0
336786,0
343006,0
397341,0
397346,0
464706,0
335231,0
336076,1
337581,0
431641,0
335546,1
335576,1
335311,1
339226,1
337666,1
337746,0
335586,2
335581,1
